Player,Weight (kg),Height (cm),Birthday,Year Turned Pro,Right-Left-Handed,Two-One-Backhanded,Matches,Wins,Losses,Winning Ratio,Ace (%),Double Fault (%),1st Serve In (%),1st Serve Win (%),2nd Serve Win (%),Total Points Win (%),Return Points Win (%),Dominant Rate
Kento Takeuchi,0.0,0.0,1987-12-19,,0,,766,388,378,0.5065274151436031,5.144444444444445,2.5141414141414136,61.796969696969704,64.9949494949495,49.28888888888889,47.31111111111109,35.12424242424241,0.9599999999999997
Oriol Roca Batalla,75.0,173.0,1993-04-30,,1,0,937,580,357,0.6189967982924226,4.428104575163402,3.373529411764706,60.42450980392156,68.10718954248365,49.73508196721312,49.76143790849671,38.26960784313726,1.0596405228758174
Tsung Hua Yang,80.0,178.0,1991-03-29,2006,1,,755,405,350,0.5364238410596026,7.807031249999998,4.236979166666665,58.29088541666665,71.36614583333333,46.8442708333333,49.16380208333336,37.095312499999984,1.0309375
Andrea Collarini,78.0,183.0,1992-01-31,2010,0,1,887,497,390,0.560315670800451,3.2904494382022498,4.427340823970037,65.18108614232214,66.57041198501871,50.60149812734082,50.42790262172286,39.76947565543072,1.1315730337078662
John Millman,79.0,183.0,1989-06-14,2006,1,1,769,450,319,0.5851755526657998,5.145183887915939,2.432224168126093,61.95359019264452,69.19474605954466,53.44518388791592,51.503502626970274,39.785113835376485,1.172049036777582
James Ward,78.0,188.0,1987-02-09,2006,1,1,736,378,358,0.5135869565217391,10.118487394957993,4.095168067226888,59.55147058823525,72.58655462184878,50.91386554621846,50.17268907563027,36.405042016806696,1.0868487394957977
Marco Cecchinato,78.0,185.0,1992-09-30,2010,1,0,856,483,373,0.5642523364485982,5.203916083916085,3.4434965034965064,65.08699300699304,68.78055944055939,51.75566433566437,50.865734265734304,38.52811188811186,1.1385314685314682
Victor Crivoi,75.0,185.0,1982-05-25,2003,1,,730,450,280,0.6164383561643836,4.504854368932038,3.065533980582523,63.25339805825245,65.61893203883496,47.46699029126213,49.065048543689294,38.82864077669903,1.0219417475728156
Alessandro Giannessi,82.0,185.0,1990-05-30,2008,0,1,840,433,407,0.5154761904761904,3.51047040971168,4.794688922610014,63.38740515933232,64.98694992412749,49.29787556904403,49.13292867981795,38.857750759878414,1.032594840667677
Zhe Li,77.0,185.0,1986-09-20,2004,1,1,768,435,333,0.56640625,4.997416974169739,2.816974169741696,64.71033210332102,67.63837638376388,52.59372693726935,49.41660516605167,36.71365313653138,1.0648339483394835
Alexey Vatutin,69.0,178.0,1992-10-27,,1,1,888,492,396,0.5540540540540541,2.0334782608695647,4.4673913043478235,64.07978260869567,63.93543478260859,48.52434782608693,49.85543478260869,41.627391304347896,1.0785217391304356
Adam El Mihdawy,0.0,0.0,1989-08-09,,,,723,419,304,0.5795297372060858,5.908571428571431,9.364285714285717,49.71571428571428,69.72999999999999,43.25571428571426,45.91,35.24857142857144,0.8882857142857143
Laurynas Grigelis,78.0,183.0,1991-08-14,,1,1,723,431,292,0.5961272475795297,8.666044776119408,4.653358208955224,60.05261194029855,71.55932835820896,48.93619402985072,48.604089219330845,35.26988847583644,1.0367657992565045
Nikoloz Basilashvili,79.0,185.0,1992-02-23,2008,1,1,848,453,395,0.5341981132075472,4.779896907216498,5.157044673539514,59.95704467353953,67.22405498281786,49.2068728522337,49.056013745704476,37.81408934707905,1.009381443298968
Roberto Marcora,85.0,193.0,1989-08-30,2009,1,0,724,398,326,0.5497237569060773,6.248611111111111,3.5883333333333343,60.80194444444441,69.03194444444445,50.35905292479106,49.43249999999999,37.02305555555554,1.0624444444444443
Henri Laaksonen,78.0,185.0,1992-03-31,2009,1,1,775,400,375,0.5161290322580645,7.051239669421488,4.747603305785119,57.85355371900829,70.49933884297519,49.08148760330581,49.770743801652934,38.35966942148761,1.0913057851239674
Marco Trungelliti,80.0,178.0,1990-01-31,2008,1,1,876,501,375,0.571917808219178,4.873954983922833,4.627170418006431,57.12893890675241,67.8051446945338,48.824598070739505,50.05000000000001,40.294372990353686,1.0577491961414816
Renzo Olivo,73.0,178.0,1992-03-15,2009,1,1,854,432,422,0.5058548009367682,3.055772113943027,5.779010494752629,61.06221889055469,65.52488755622183,47.05127436281859,49.06701649175409,39.76131934032979,1.0128185907046467
Stefano Travaglia,80.0,185.0,1991-12-28,2008,1,1,877,528,349,0.6020524515393386,8.307456978967496,3.4420650095602303,56.126768642447466,72.41070745697895,50.409942638623285,50.584321223709374,38.67629063097507,1.1240535372848939
Pedro Sousa,70.0,180.0,1988-05-27,2007,1,1,731,427,304,0.5841313269493844,2.8995433789954324,4.363926940639267,65.80570776255705,65.10136986301372,48.789269406392634,50.48949771689498,41.711187214611876,1.1014840182648404
Ramkumar Ramanathan,81.0,188.0,1994-11-08,2009,1,1,823,436,387,0.5297691373025516,10.667545638945242,5.3324543610547686,59.405882352941234,72.9241379310345,50.22636916835703,49.118864097363094,34.30689655172412,1.0383367139959419
Michal Konecny,78.0,183.0,1989-10-13,,0,1,706,402,304,0.5694050991501416,5.267532467532466,5.703896103896103,60.34025974025974,66.94805194805193,46.487012987012996,47.1935064935065,34.3987012987013,0.9279220779220778
Milos Raonic,98.0,196.0,1990-12-27,2008,1,1,720,474,246,0.6583333333333333,20.23452991452991,4.264444444444448,62.425128205128175,81.95743589743581,56.01316239316238,52.86222222222223,34.51609589041093,1.380991452991453
Liam Broady,78.0,183.0,1994-01-04,2014,0,1,809,460,349,0.5686032138442522,5.477298311444653,3.3741088180112544,62.560412757973744,68.70900562851782,52.32800751879703,50.886679174484044,39.13733583489675,1.1580112570356489
Jozef Kovalik,82.0,183.0,1992-11-04,2010,1,1,818,460,358,0.5623471882640587,4.328947368421051,3.3547697368421048,59.50838815789477,69.01381578947377,52.27314662273472,50.799671052631524,39.445230263157875,1.117631578947368
Mirza Basic,88.0,188.0,1991-07-12,2012,1,1,811,446,365,0.5499383477188656,7.114661654135339,2.7915413533834594,60.38947368421051,71.43082706766918,52.50075187969923,50.10657894736839,36.4456766917293,1.1043045112781962
Filip Horansky,77.0,191.0,1993-01-07,2012,1,1,693,400,293,0.5772005772005772,4.45611940298507,4.555820895522386,63.17432835820898,65.77432835820898,47.09402985074626,49.174925373134336,39.46686567164178,1.0366567164179108
Blaz Rola,85.0,193.0,1990-10-05,2013,0,1,737,439,298,0.5956580732700135,7.1855750487329475,3.397660818713449,62.827485380116904,70.5007797270955,52.02709551656923,51.49610136452246,39.56393762183235,1.1742495126705654
Pierre Hugues Herbert,75.0,188.0,1991-03-18,2010,1,1,788,432,356,0.5482233502538071,11.43600000000001,5.308320000000007,57.26112000000002,76.07471999999996,51.769279999999966,50.44576000000003,35.14176000000001,1.1231840000000006
Erik Crepaldi,0.0,0.0,1990-05-04,,0,,683,355,328,0.5197657393850659,2.4226804123711343,3.6907216494845367,65.38762886597937,62.15876288659793,48.517525773195864,46.905154639175244,35.94329896907215,0.9197938144329897
Mauricio Echazu,0.0,0.0,1989-01-21,,,,683,378,305,0.5534407027818448,1.9854545454545458,4.205454545454548,69.43272727272729,58.51272727272727,42.56909090909091,45.463636363636354,36.57272727272726,0.8370909090909092
Dimitar Kuzmanov,77.0,183.0,1993-07-28,2009,1,1,804,504,300,0.6268656716417911,3.4866666666666637,3.2782608695652176,65.73623188405799,66.43826086956521,52.111884057971,51.202890173410395,40.83468208092486,1.1513294797687859
Andre Miele,0.0,0.0,1987-04-12,,1,,680,377,303,0.5544117647058824,2.880434782608695,4.319565217391305,64.25434782608696,63.09347826086958,46.93913043478261,46.93695652173913,35.88913043478261,0.9202173913043481
Jiri Vesely,94.0,198.0,1993-07-10,2009,0,1,754,429,325,0.5689655172413793,10.815309446254064,5.045276872964175,63.95993485342026,73.89006514657976,50.794951140065116,50.84706840390881,36.40814332247555,1.1543485342019537
Andres Molteni,70.0,180.0,1988-03-15,2005,1,1,678,396,282,0.584070796460177,2.822549019607844,4.580392156862746,60.96911764705887,65.80686274509804,48.64215686274512,49.31960784313724,39.47499999999999,1.0741666666666667
Christian Lindell,87.0,193.0,1991-11-20,,1,1,678,400,278,0.5899705014749262,6.152247191011235,5.311797752808988,58.71123595505619,67.81573033707868,45.802808988764035,48.13033707865167,37.11910112359552,0.9962921348314598
Jurgen Zopp,88.0,191.0,1988-03-29,2008,1,1,678,408,270,0.6017699115044248,7.17005076142132,3.399492385786799,60.625126903553316,71.40736040609137,52.247715736040604,50.74177215189867,37.870886075949365,1.1553924050632913
Andre Ghem,86.0,193.0,1982-05-29,2003,1,,666,350,316,0.5255255255255256,4.673976608187136,3.6692982456140353,57.568713450292385,70.94561403508769,50.36374269005843,50.56608187134503,39.13684210526314,1.1400584795321635
Amir Weintraub,80.0,185.0,1986-09-16,2005,1,0,653,382,271,0.5849923430321593,5.102857142857141,3.5042857142857153,66.70476190476191,67.05380952380949,48.31285714285715,49.15857142857141,36.891904761904776,1.046571428571429
Thiago Monteiro,78.0,183.0,1994-05-31,2011,0,1,827,463,364,0.5598548972188634,6.016666666666664,2.89330357142857,64.56339285714284,71.3638392857142,52.906994047619015,50.834077380952316,36.96636904761906,1.1434226190476198
Facundo Mena,81.0,183.0,1992-09-22,,1,1,826,473,353,0.572639225181598,6.9171091445427715,3.991150442477874,54.94129793510327,70.02713864306786,49.90117994100295,49.44306784660766,38.24336283185842,1.0753392330383482
Marton Fucsovics,82.0,188.0,1992-02-08,2010,1,1,804,456,348,0.5671641791044776,5.913664596273295,4.250155279503111,58.10900621118017,70.93680124223611,52.21055900621116,51.272049689441026,39.82096273291924,1.185527950310558
Filip Krajinovic,75.0,185.0,1992-02-27,2008,1,1,714,422,292,0.5910364145658263,5.85982456140351,2.274912280701754,63.136315789473706,69.21105263157892,52.40017543859652,51.30807017543862,39.740175438596495,1.1766842105263153
Aljaz Bedene,73.0,183.0,1989-07-18,2008,1,1,664,417,247,0.6280120481927711,10.351865671641788,3.8386194029850738,56.26753731343286,74.77425373134325,51.25111940298505,51.28675373134329,38.65429104477611,1.1894029850746277
Juan Ignacio Londero,70.0,180.0,1993-08-15,2010,1,1,691,380,311,0.5499276410998553,3.962850971922249,4.198272138228941,59.12656587473004,68.80669546436287,52.40885529157674,50.92267818574513,39.907991360691135,1.164233261339093
Toshihide Matsui,76.0,178.0,1978-04-19,2001,1,0,676,323,353,0.47781065088757396,8.349006622516557,5.711258278145698,58.50397350993374,68.8198675496689,49.07086092715234,46.40529801324503,30.772185430463573,0.8878807947019871
David Ferrer,73.0,175.0,1982-04-02,2000,1,1,1319,868,451,0.6580742987111448,3.5592797783933543,3.414773776546631,62.87977839335179,69.25161588180971,53.2795013850416,52.60101569713758,42.33213296398894,1.2549953831948293
Ivan Lendl,79.0,188.0,1960-03-07,1978,1,0,1321,1078,243,0.8160484481453444,8.996341463414632,3.3121951219512202,55.34227642276419,76.57235772357724,53.486991869918725,53.26138211382115,41.20162601626018,1.3397154471544706
Yasutaka Uchiyama,78.0,183.0,1992-08-05,2011,1,1,771,424,347,0.5499351491569391,9.840961538461544,2.866153846153846,62.41423076923077,73.08692307692306,51.5254335260116,50.220384615384624,35.79115384615384,1.1286730769230773
Guido Andreozzi,78.0,183.0,1991-08-05,2010,1,1,735,416,319,0.5659863945578232,4.126063829787236,4.258687943262417,60.14680851063825,69.1797872340426,50.95638297872339,51.42092198581561,41.2776595744681,1.1908687943262417
Gerald Melzer,80.0,188.0,1990-07-13,2007,0,1,718,418,300,0.5821727019498607,6.031317494600432,3.6544276457883393,61.66954643628513,69.5473002159827,53.07041036717063,51.16868250539958,39.60647948164143,1.178704103671707
Markus Eriksson,80.0,188.0,1989-11-29,,1,1,649,361,288,0.5562403697996918,4.2200000000000015,2.8716666666666644,61.66916666666667,64.93166666666667,47.769999999999996,48.83583333333333,38.80416666666666,1.028083333333333
Dennis Novak,81.0,183.0,1993-08-28,2011,1,1,768,476,292,0.6197916666666666,5.773593073593076,3.7675324675324693,63.93073593073594,68.81558441558442,50.22380952380947,50.362987012987055,38.86623376623371,1.1347619047619055
Dominic Thiem,79.0,185.0,1993-09-03,2011,1,0,747,471,276,0.6305220883534136,7.189498432601882,3.5594043887147335,60.04012539184953,73.43636363636361,53.7261755485893,51.303918495297886,37.580721003134755,1.1921473354231973
Antoine Escoffier,78.0,185.0,1992-02-29,,1,1,812,485,327,0.5972906403940886,7.2420195439739405,4.965798045602606,57.21824104234529,72.04462540716618,48.81400651465797,50.892182410423466,40.07524429967426,1.164690553745929
Jose Pereira,74.0,180.0,1991-01-26,,1,1,746,431,315,0.5777479892761395,3.5666666666666664,2.8508771929824563,68.48538011695902,64.56081871345035,51.3233918128655,50.007017543859654,39.61520467836256,1.113157894736842
Salvatore Caruso,80.0,185.0,1992-12-15,2010,1,1,736,393,343,0.5339673913043478,3.6431137724550875,3.2227544910179615,60.49860279441118,66.47345309381237,50.28522954091817,49.61237524950102,39.368263473053894,1.0567664670658676
Guillermo Vilas,75.0,180.0,1952-08-17,,0,0,1362,1012,350,0.7430249632892805,0.0,2.75,67.65,60.95,51.45,47.900000000000006,38.95,0.91
Kimmer Coppejans,68.0,180.0,1994-02-07,2012,1,1,759,439,320,0.5783926218708827,4.5583044982698935,3.7536332179930803,64.66816608996538,67.05536332179929,48.309515570934245,50.773183391003485,41.43650519031139,1.1348961937716258
Ryan Harrison,84.0,185.0,1992-05-07,2007,1,1,658,348,310,0.5288753799392097,8.796936936936941,4.270630630630628,59.98504504504501,71.71045045045051,51.461081081081076,50.14324324324323,36.31297297297298,1.0818378378378388
Hugo Dellien,75.0,180.0,1993-06-16,2009,1,1,767,474,293,0.6179921773142112,2.6220588235294118,2.417857142857143,72.40714285714283,65.72899159663868,50.94432773109245,51.42878151260505,41.5483193277311,1.1847268907563018
Facundo Arguello,77.0,178.0,1992-08-04,,1,1,636,384,252,0.6037735849056604,2.7908045977011495,4.157701149425286,59.560689655172375,67.88045977011488,51.20666666666667,51.13195402298852,41.352413793103416,1.1710114942528735
Emilio Gomez,81.0,185.0,1991-11-28,2013,1,1,711,396,315,0.5569620253164557,4.661167002012073,4.567002012072437,59.75613682092554,68.800402414487,50.2197183098592,50.173641851106666,38.8338028169014,1.0991750503018105
Denys Molchanov,85.0,188.0,1987-05-16,,1,1,635,362,273,0.5700787401574803,6.735772357723573,4.237804878048782,58.613008130081326,68.70040650406504,49.498780487804915,48.814227642276435,36.70284552845528,1.0336585365853652
Ilie Nastase,75.0,183.0,1946-07-19,1969,1,,1443,1042,401,0.7221067221067221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Attila Balazs,78.0,180.0,1988-09-27,2006,1,1,630,421,209,0.6682539682539682,3.9647321428571436,5.638839285714285,58.78258928571428,66.64553571428574,50.43526785714288,49.60446428571429,38.98214285714287,1.096071428571428
Bjorn Fratangelo,79.0,183.0,1993-07-19,2012,1,1,642,378,264,0.5887850467289719,6.08400900900901,3.2560810810810836,60.10990990990988,70.98490990990989,52.00067567567562,50.61554054054053,38.19009009009006,1.1397072072072074
Andrey Kuznetsov,70.0,183.0,1991-02-22,2008,1,1,626,377,249,0.6022364217252396,6.654261954261962,3.9255717255717237,56.807900207900204,72.72806652806652,51.54677754677758,51.41975051975049,39.84199584199587,1.1925987525987531
Ruben Ramirez Hidalgo,74.0,183.0,1978-01-06,1998,1,1,1244,704,540,0.5659163987138264,4.5434256055363385,5.301730103806229,56.51764705882349,69.44290657439447,47.87145328719727,50.27404844290656,40.25397923875429,1.095986159169551
Gregoire Barrere,80.0,183.0,1994-02-16,2012,1,1,775,436,339,0.5625806451612904,6.710950413223139,3.276033057851237,61.42561983471074,71.03285123966944,51.35433884297523,50.48119834710745,37.54504132231406,1.1103719008264459
Tennys Sandgren,88.0,188.0,1991-07-22,2011,1,1,724,406,318,0.5607734806629834,9.802213279678082,3.2565392354124736,60.50422535211272,73.07746478873247,49.56881287726357,50.37565392354117,36.84929577464785,1.1099798792756528
Tomislav Brkic,80.0,185.0,1990-03-09,2008,1,1,624,366,258,0.5865384615384616,5.478947368421052,4.491578947368422,58.61947368421052,68.7605263157895,48.65473684210525,48.62210526315792,36.73105263157894,1.0182631578947359
Guilherme Clezar,77.0,180.0,1992-12-31,2009,1,1,627,326,301,0.5199362041467305,5.604506437768238,3.5854077253218875,62.91888412017174,69.01115879828323,52.05965665236051,50.38540772532189,38.2497854077253,1.1467167381974244
Constant Lestienne,77.0,180.0,1992-05-23,2012,1,1,774,436,338,0.5633074935400517,5.825636007827792,4.62348336594912,58.67690802348332,69.8391389432485,49.00058708414876,51.09197651663408,40.8365949119374,1.1623091976516629
Gleb Sakharov,80.0,185.0,1988-06-10,2005,1,1,630,376,254,0.5968253968253968,6.199390243902437,3.385975609756098,60.261585365853676,69.44756097560976,48.40548780487803,49.381707317073165,37.58170731707318,1.0610975609756097
Ze Zhang,85.0,188.0,1990-07-04,2008,1,1,622,355,267,0.5707395498392283,6.929131652661063,5.079831932773109,64.45686274509805,69.41400560224086,49.17619047619049,50.854621848739484,39.850280898876406,1.1636414565826323
Riccardo Bonadio,78.0,180.0,1993-07-13,,1,0,743,409,334,0.550471063257066,4.243823529411763,3.1491176470588225,59.68441176470589,67.63529411764702,50.795294117647074,49.73529411764708,38.71029411764706,1.0921176470588223
Danilo Petrovic,86.0,203.0,1992-01-24,,1,1,610,349,261,0.5721311475409836,10.195564516129027,5.146370967741938,62.20201612903224,72.17983870967738,49.152822580645186,50.167741935483875,36.577419354838725,1.1035080645161286
Artem Smirnov,85.0,188.0,1988-02-02,,0,1,615,382,233,0.6211382113821138,4.331132075471698,6.6188679245283,55.81037735849056,65.25471698113205,46.782075471698136,48.01132075471698,38.715094339622645,1.0136792452830186
Frederico Ferreira Silva,74.0,178.0,1995-03-18,2013,0,1,767,467,300,0.6088657105606258,4.437746478873239,2.9394366197183075,60.162253521126765,66.80056338028169,51.561408450704185,50.2391549295775,39.68591549295774,1.1313802816901408
Denis Yevseyev,81.0,185.0,1993-05-22,,1,1,788,418,370,0.5304568527918782,3.814285714285713,3.6577380952380945,63.344047619047615,65.07738095238096,47.61041666666663,49.60982142857142,40.68422619047618,1.0604464285714292
